path,species,issues,severity
data\plantnet_300K\images_test\Alcea_rosea\58e4278d9b8d176d1bb70d2d8ebfcce282e98178.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Empetrum_nigrum\443c6d647ca76b25e918717e6f137db7ea2bb55a.jpg,Empetrum_nigrum,,0.0
data\plantnet_300K\images_test\Tradescantia_fluminensis\876c375d4aa3f95c7adde641ca77935c397eb006.jpg,Tradescantia_fluminensis,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\337c25c0f091f940126d86f75788f8ad09adcb45.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Lamium_album\fe8acf450ecde1f09a2e3750b8ffcc88503733e7.jpg,Lamium_album,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\155accd4e9302cff8952d1a41da710387802a544.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Tradescantia_pallida_1\fc511cdc9c4e20d527afb7d3df3a0acc72c7bac8.jpg,Tradescantia_pallida_1,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\f0165a53b3816526f4f77b0067e793bccddaf8fa.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Trifolium_dubium\e64e22af987caeeeb480c751894a04b1eb7e588b.jpg,Trifolium_dubium,,0.0
data\plantnet_300K\images_test\Alcea_rosea\8a00d2ba1565839db5e6705ac228c6a6f8543b07.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\d45b5c36b8b5bde45ff3039d6a7875cd728bb8ef.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Butomus_umbellatus\0da83f97ad869c39816507c8c17b6fcec18b557e.jpg,Butomus_umbellatus,,0.0
data\plantnet_300K\images_test\Schefflera_arboricola\36684e7f684c4454a41e711e6bd304366debad91.jpg,Schefflera_arboricola,,0.0
data\plantnet_300K\images_test\Melilotus_albus\e30294437a44cca7f72fb0db210e065d27862d45.jpg,Melilotus_albus,,0.0
data\plantnet_300K\images_test\Lactuca_sativa\b1a23ff965ffa334699c945bd1676bb7df415668.jpg,Lactuca_sativa,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\d718ba6c12d39dfc616aff15ec2b6619620333d7.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Trifolium_aureum\b5b88dc7d4a851fbb51937f9e3261805b8eba3d6.jpg,Trifolium_aureum,,0.0
data\plantnet_300K\images_test\Alcea_rosea\a7e35f402f71cae45c88db2d80d5cfa5a8da0699.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\8216fd772ebd398ab4853bd4e34599c17dfe5ec4.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\104275fb943167c3abd60de05195ca71fea35394.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Hypericum_androsaemum\8571422f404a854e11713abf7194256fec1944f6.jpg,Hypericum_androsaemum,,0.0
data\plantnet_300K\images_test\Ophrys_apifera\141d3554f29b6b1cdda041ecc293f59b8b64e0d4.jpg,Ophrys_apifera,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\369fdbdf63da372be7aef6a6f3dd0ce8f67a5318.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Daucus_carota\ae51e6afb6e8e467656fa16d83c4b84c48fbf5f7.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Pelargonium_inquinans\b11266c736e81bd8543112edcae8047d4f636282.jpg,Pelargonium_inquinans,,0.0
data\plantnet_300K\images_test\Lupinus_polyphyllus\4675ba73e548fad14196e01833a5c006452ca44a.jpg,Lupinus_polyphyllus,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\9370a89590aad6d1be570bda226a1949dbbadff7.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Galega_officinalis\2ef8e6c62b118e0d6b7470c5c3a7947dff3bb515.jpg,Galega_officinalis,,0.0
data\plantnet_300K\images_test\Lapsana_communis\840a89f98def41348e4eee6cce84cd2e9fcab740.jpg,Lapsana_communis,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\753460eef2346c3ddcb9ef80bfdb759c7685a3dc.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\ac2f633d9db3b9d5d4837cac4842731156c55feb.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\1138986a461505bc4a793c6f0ba53dd8be71b036.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Punica_granatum\61d12acbd96a31caf16a15cf7b5b4d064f2eb396.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\ebdd32f29ce42a8cb18f4e94fce0e99ccb16eab1.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Daphne_mezereum\e3df043f625d69035b7334a287a8b3bbeb632812.jpg,Daphne_mezereum,,0.0
data\plantnet_300K\images_test\Peperomia_quadrangularis\4ebb2737559e4eb7cc1bcb140668d74114d69f87.jpg,Peperomia_quadrangularis,,0.0
data\plantnet_300K\images_test\Angelica_sylvestris\4d6ca19c766d4d872f2fe3f74079920653b9de2c.jpg,Angelica_sylvestris,,0.0
data\plantnet_300K\images_test\Smilax_aspera\14c92ea84fbdb75b7a2ddc6fef359ca4db858dda.jpg,Smilax_aspera,,0.0
data\plantnet_300K\images_test\Liriope_muscari_1\4073fa50c40aab7218271733fca874805f8f53f4.jpg,Liriope_muscari_1,,0.0
data\plantnet_300K\images_test\Pelargonium_inquinans\ff95f25a96dca35e332a7a71d0662e51324fdfc0.jpg,Pelargonium_inquinans,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\b748691146c4d35e5e0dd43aa2e52d2f2e23093f.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Zamioculcas_zamiifolia\4a1f8a393b6edbeac89c5d40f4bbe6d7d24f6633.jpg,Zamioculcas_zamiifolia,,0.0
data\plantnet_300K\images_test\Anemone_pulsatilla\fe18fe13494cf58ede33f5fc4c871ce1cd9b3908.jpg,Anemone_pulsatilla,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\6d8f2ca2cef25b3ea8ab9f1da02c8a68cc4ac4ce.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Pelargonium_x_hybridum\3a04fe5f373ee986de6faf56997a3e939398774b.jpg,Pelargonium_x_hybridum,,0.0
data\plantnet_300K\images_test\Anthericum_liliago\73c0b5cfafa36a2038a852b6dea18e163d442886.jpg,Anthericum_liliago,,0.0
data\plantnet_300K\images_test\Papaver_dubium\102a8360533ac99801f487eabaa838dd3c80a1e0.jpg,Papaver_dubium,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\509c9bdee6abd4a65bdb2d582cd80dd55242e9ae.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\545e2efa1446594495db1aa6479e935452dfaa9c.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata\d607965cdbe2771edd16ccdbbe4f9f91bfeb3ea8.jpg,Alliaria_petiolata,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\1ea2ac0d9196d4da4887cdb7f7e1e83f4041ee5a.jpg,Anemone_nemorosa,,0.0
data\plantnet_300K\images_test\Sedum_forsterianum\65abadaf13818ab0729f807725d50a8ca06c8823.jpg,Sedum_forsterianum,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\7698d28754467d70f88845c0da08ed16fab03a6d.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Gynura_aurantiaca_1\ef39dd3c9e53409c663a8984c11f37867edbe50e.jpg,Gynura_aurantiaca_1,,0.0
data\plantnet_300K\images_test\Anemone_sylvestris\0c854fb0a937cf9cda35d63c2114df19f7a9627e.jpg,Anemone_sylvestris,,0.0
data\plantnet_300K\images_test\Smilax_aspera\14d4f5269b132302fcea09fa530178d3c68ef5ec.jpg,Smilax_aspera,,0.0
data\plantnet_300K\images_test\Acacia_dealbata\320e36977f03dad3fecd21e6025a969ca2a221b8.jpg,Acacia_dealbata,,0.0
data\plantnet_300K\images_test\Daphne_mezereum\9afa4f4cf0359e59232f59a58fd8ae255310800c.jpg,Daphne_mezereum,,0.0
data\plantnet_300K\images_test\Daphne_cneorum\a8f913d3fa43080c0187a78c6c27ec6e7b8792ed.jpg,Daphne_cneorum,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\1061861bada7533f516a3b62d8054347d5fff1c4.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\8af5c27d887136cdb2a5fce2e86ff8d0c242400c.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\d45caa0fd9c882834270259dddb2412812d1d01c.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Peperomia_ferreyrae\d0290fee379ba7532390a62ac31b4ebe3c8dbf63.jpg,Peperomia_ferreyrae,,0.0
data\plantnet_300K\images_test\Cirsium_eriophorum\4561770e61d9832c6de8e002f1f6f352f4659743.jpg,Cirsium_eriophorum,,0.0
data\plantnet_300K\images_test\Papaver_alpinum\1055fc7359a31919d5e2976797ab2c806a3860b8.jpg,Papaver_alpinum,,0.0
data\plantnet_300K\images_test\Fragaria_viridis\3ba718dca57f0a86b3e358c2e2af1dc30a86e00e.jpg,Fragaria_viridis,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\a25189120a787209dfae91ba7d23344e9a2eb611.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Althaea_officinalis\c15c48a6334e70689ef0958c0b7fb5b03c3c5bd2.jpg,Althaea_officinalis,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\2383fdf418b99656a760071992ca237df1fe9e30.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Cirsium_palustre\7ae901a0e60e976891f262627d28691a4ce182c3.jpg,Cirsium_palustre,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\5cdc023151a883c17e6ba8390fd2fab1c67688c4.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Illicium_verum\90af8dcffb37c97413f25d98aa46b5bcc734ab9a.jpg,Illicium_verum,,0.0
data\plantnet_300K\images_test\Daucus_carota\a31d8e396c36dd05177ee323e9c9c9fdcfcca467.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Lavandula_stoechas\bf9e5f1050d42877a205cdf1df8238035f8494fe.jpg,Lavandula_stoechas,,0.0
data\plantnet_300K\images_test\Pelargonium_inquinans\16644694e06cfad1076d57845848c3d43b8cf8b4.jpg,Pelargonium_inquinans,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\1264c4884fc0b07e9d157405eb5f43877f44b55d.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\a3e95ee7ae80463e5700a0a97064bd40ef282e9f.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Sedum_album\50c9f90e190561b01ada800118730f27023def9d.jpg,Sedum_album,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\2b9640a911fdc9afffd3011be814a99533701e1d.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\9f4ef1fb8cb5415d1bcd4ee32b238c7135b5e512.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Sedum_album\40e171d28d20ca218cddec00547f08f78e34781d.jpg,Sedum_album,,0.0
data\plantnet_300K\images_test\Cenchrus_setaceus\3fad1063842cd9995a493791a5ee0894f24fb2bf.jpg,Cenchrus_setaceus,,0.0
data\plantnet_300K\images_test\Sedum_palmeri\f8dbe3e8dc63b7d134678fb4fafda4e9a31ebcee.jpg,Sedum_palmeri,,0.0
data\plantnet_300K\images_test\Alcea_rosea\36e482894f21246530f256e91e17a614fef29a8b.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Alcea_rosea\96ed9cff35509f31675baef9a8e6a7c1f3a0da8b.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Pancratium_maritimum\773c4e92e38b376af57d980a170a3ce21d8dadd1.jpg,Pancratium_maritimum,,0.0
data\plantnet_300K\images_test\Cirsium_palustre\c5df29ec39c8003f193ef92afd168b07f3b8e89d.jpg,Cirsium_palustre,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\c847a2f0493f114b416621ba2866115d7f5c82cd.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Sedum_spathulifolium\2c625266296661b722a1ec21bd1cf40a405eef31.jpg,Sedum_spathulifolium,,0.0
data\plantnet_300K\images_test\Dryas_octopetala\701a9252ead1f3a155dfcf43f457884ffc421ac2.jpg,Dryas_octopetala,,0.0
data\plantnet_300K\images_test\Schefflera_arboricola\6070abb029d03000ccb9e9510ec0235b0d16c33f.jpg,Schefflera_arboricola,,0.0
data\plantnet_300K\images_test\Liriodendron_tulipifera\a0e73e1640aad5b6de6fe82510281b28c873a93a.jpg,Liriodendron_tulipifera,,0.0
data\plantnet_300K\images_test\Cucurbita_pepo\4a35832a545fc0e994e5cc975aa248cf83792042.jpg,Cucurbita_pepo,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\392d09092197e9118a849f4575d6e53d73f0d87a.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\37dcf869828c8980a671c2aff9b2665cb5d6ffcd.jpg,Anemone_nemorosa,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\d258055b5dd468fd96b821a21ae2ccf8686f853c.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Acacia_dealbata\6f8659540bcf3d7836a27d27adb9e60e521a6bd6.jpg,Acacia_dealbata,,0.0
data\plantnet_300K\images_test\Lactuca_muralis\5d87615c290a6b811f4cdeeb6d2a66a244b56add.jpg,Lactuca_muralis,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\fc7ffec80e10a5d56d74fc1f0f0c9bea4ad7bfa4.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Mercurialis_annua\c30fd4e825afb191c370c45a71392a2bfd4a720d.jpg,Mercurialis_annua,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\9127e38636c36d684fb23e10e3c831d0e9de7f07.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Papaver_orientale\b1ae44b1d992c0cf939a659397ba4283dd981ef3.jpg,Papaver_orientale,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\3bc4b032231f6248e9b248a14d609afdd5de52c5.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\4c50e35e4003287eaf9737c52df74632286ff5ed.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Helminthotheca_echioides\01c9a540395d90c92b8721d818d12f714ea2cb97.jpg,Helminthotheca_echioides,,0.0
data\plantnet_300K\images_test\Sedum_rupestre\f8637e297b0f277e0e2769d57d698ca6609c60bf.jpg,Sedum_rupestre,,0.0
data\plantnet_300K\images_test\Sedum_dasyphyllum\503177584834978fcd708610ad3564e0b4a4eef3.jpg,Sedum_dasyphyllum,,0.0
data\plantnet_300K\images_test\Neotinea_ustulata\393541123a2140746118ee0c1028fa4e9ea4ed90.jpg,Neotinea_ustulata,,0.0
data\plantnet_300K\images_test\Morinda_citrifolia\81dea2b98958553494ea6499e3e636ce4e5743cb.jpg,Morinda_citrifolia,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\82a8b62f484b2f4fa6bb61d949dc4be2949d0afa.jpg,Anemone_nemorosa,,0.0
data\plantnet_300K\images_test\Pelargonium_inquinans\d1e04b2b4cdf610d192e51aaacb421a3e490bddc.jpg,Pelargonium_inquinans,,0.0
data\plantnet_300K\images_test\Anthericum_liliago\8b15cc1436dd637eb9f6ebcf1569384655be764c.jpg,Anthericum_liliago,,0.0
data\plantnet_300K\images_test\Anemone_blanda\8f13bd44a0497f794b4d91fc376447d8e8761837.jpg,Anemone_blanda,,0.0
data\plantnet_300K\images_test\Trifolium_campestre\5726d9b398db888754e9234894ea43ba8b6fb49a.jpg,Trifolium_campestre,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\529078c7596036300108ad1ef7bd252489aef11c.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Sedum_mexicanum\ee057c0c92cf6d6b85da9b08b0bd6e5bbb4300d9.jpg,Sedum_mexicanum,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\a555c4d1ad5e718472dfbd302488999ff56cb14d.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Sedum_acre\61a0e63f317d2290beae04ee8d9ab650c6c892be.jpg,Sedum_acre,,0.0
data\plantnet_300K\images_test\Sedum_rubrotinctum\343328dd095b3ff152470c38ad1fc9633b263dbf.jpg,Sedum_rubrotinctum,,0.0
data\plantnet_300K\images_test\Trifolium_alpinum\8b9e48494fa132148470f9ae9e8fda7fad54e600.jpg,Trifolium_alpinum,,0.0
data\plantnet_300K\images_test\Tradescantia_pallida_1\80fbf4ed393f70cc1711561b4a3e6a2ed1e4a429.jpg,Tradescantia_pallida_1,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\137ec4d8a569a8d5e9176f5adbc72eb22f4c114b.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Cymbalaria_muralis\1d6059639e5a8bcb9848aaa67c461df54b34f860.jpg,Cymbalaria_muralis,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\f16513ed2e5abfa4b7c6fc5cfc055acd02d467fc.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Fittonia_albivenis_1\aa7c2ef08ac4bd90fe071a304135570d89b160a3.jpg,Fittonia_albivenis_1,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\6349994950cdf318bd0e0e9dd59044cc94779c76.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Zamioculcas_zamiifolia\292839361b587078ad7c4d04d2b0a50fd7ea580f.jpg,Zamioculcas_zamiifolia,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\e673f97c45a5cd212754bf687f66a499bbcb1e9e.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\641420d05995609f990fb43249944e2360de3d0d.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Myosoton_aquaticum\b5225e6e70ee9ca769f0cff7e26dea2f68b266b4.jpg,Myosoton_aquaticum,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\e206958c9472e7ac06f1c0e8e856d95ecdbf4026.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Papaver_dubium\6600a071bc0652aaa8bc381bb70f589d2ced98b0.jpg,Papaver_dubium,,0.0
data\plantnet_300K\images_test\Lupinus_polyphyllus\936a2d0322d0b4fec3885aba502e5edb916b7f44.jpg,Lupinus_polyphyllus,,0.0
data\plantnet_300K\images_test\Angelica_sylvestris\0dad3bdec43202e3f36cb58a4fa647fe5d0af35b.jpg,Angelica_sylvestris,,0.0
data\plantnet_300K\images_test\Punica_granatum\38011b9a5cd3c2fddb93e50df51b13210cc638a2.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\44607e4300bbd514e36b3237bc4152733c46c38f.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\5621ab5d106016c9c3b1273df381495dce6c089d.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Papaver_rhoeas\0d64748fe1776fa92eb1bc447203f340760d4521.jpg,Papaver_rhoeas,,0.0
data\plantnet_300K\images_test\Hypericum_androsaemum\758e355d81d2565209737106cc93fb471d0d912c.jpg,Hypericum_androsaemum,,0.0
data\plantnet_300K\images_test\Hebe_salicifolia\b753c9cab41f663450c1bfed12ffc7254478c259.jpg,Hebe_salicifolia,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\db25b6753459aa9caa4bc6b6776f9a440fa31acd.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Tradescantia_virginiana\5da77609863370e830af82406127b4347355dbc3.jpg,Tradescantia_virginiana,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\e9dbef41964e4c93bf9608f1fed33f6d0e288e8a.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Aralia_spinosa\e903d5524942dc7585cea53bbdcf194c61e1dc98.jpg,Aralia_spinosa,,0.0
data\plantnet_300K\images_test\Anemone_coronaria\f0a28b08e86080ff78159c8afb4cea8b4b4f036a.jpg,Anemone_coronaria,,0.0
data\plantnet_300K\images_test\Alocasia_sanderiana\721ad153f44dbf4423cb34d20a94298634954f2b.jpg,Alocasia_sanderiana,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\b69ff1127a9270bb5a1fba605d04ef83bc2a0058.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Pelargonium_zonale_1\0c81296d2c5e192647dc391f6849bdef92cec537.jpg,Pelargonium_zonale_1,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\955c1481c42b0fe451988bccd50acb1c90a014bd.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\1affab838a9a9c97439212e5a0922e562ef4ef30.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Hebe_salicifolia\f4808fa7d146e29009b6496568c35b24f274b81e.jpg,Hebe_salicifolia,,0.0
data\plantnet_300K\images_test\Anthurium_andraeanum\81c530046b81e3255524a617e8f3f8fcc7ba0149.jpg,Anthurium_andraeanum,,0.0
data\plantnet_300K\images_test\Carthamus_lanatus\500d8746aa8542a3ed67b523082d9d7182c3e51b.jpg,Carthamus_lanatus,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\80c5a24165aae3857839d764bb385ad1ca318802.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Pelargonium_zonale_1\cb94837703208939021f52608cf7a7d49b41787a.jpg,Pelargonium_zonale_1,,0.0
data\plantnet_300K\images_test\Barbarea_vulgaris\1eb41dc023a3cc74a3951ebc7b68d26609f25f7c.jpg,Barbarea_vulgaris,,0.0
data\plantnet_300K\images_test\Lavandula_stoechas\dc733de415f7e6c606b47c4c35890f303e6f5254.jpg,Lavandula_stoechas,,0.0
data\plantnet_300K\images_test\Alocasia_sanderiana\0a6107ada1322da49282d3e0e86161a5cd226943.jpg,Alocasia_sanderiana,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\4979ba2c669abc91c85c6029f0494abe04da941f.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\09da8c8910acc4eec4f8b4b0efdf1e886ba78792.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\11af1290836c313aa02de5891df8aa54e94eb11d.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Ophrys_apifera\5817ea633a940919bdc88105d81461d908e93fc9.jpg,Ophrys_apifera,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\35d53616cb27ea9a1db189d9959f9763795effcd.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Zamioculcas_zamiifolia\2df52303837bb618a931f710ba10e76f6878316e.jpg,Zamioculcas_zamiifolia,,0.0
data\plantnet_300K\images_test\Lapsana_communis\8d462d3f5d762634c35ef3f6b1aba1fbe7541a69.jpg,Lapsana_communis,,0.0
data\plantnet_300K\images_test\Butomus_umbellatus\3a9282da1d86b417d20e6ffb7d66a96240d0f8b6.jpg,Butomus_umbellatus,,0.0
data\plantnet_300K\images_test\Tradescantia_fluminensis\4e1d4cc893c690c19be33e3353974d61b64cd465.jpg,Tradescantia_fluminensis,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\7eba203f05cc1bf7f901342265df78df696506be.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Prosopis_alba\81804353d6f34a3c681dd383fa24ade2bf53fb15.jpg,Prosopis_alba,,0.0
data\plantnet_300K\images_test\Phyllanthus_tenellus\bb916b648947b27ffa635f4e79cc2b2a02850e45.jpg,Phyllanthus_tenellus,,0.0
data\plantnet_300K\images_test\Lavandula_dentata\bc42f0cfbd02d906b9c7fc498efe966b5deffcb3.jpg,Lavandula_dentata,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\744f6530cbc3c0fcf1fb5d3f3350ffaee6bb232a.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Aegopodium_podagraria\2c83e2c59aed4672997f016b626fcd05f85a3f78.jpg,Aegopodium_podagraria,,0.0
data\plantnet_300K\images_test\Ophrys_scolopax\f722bc4e4ad88af6d7f191a8cf730b005334e051.jpg,Ophrys_scolopax,,0.0
data\plantnet_300K\images_test\Ophrys_fusca\1144e3448c7afe8a19ea8311dae00caf1fc2e80c.jpg,Ophrys_fusca,,0.0
data\plantnet_300K\images_test\Lactuca_muralis\79256e8048de914af4527de48c63dba4a2ffaf89.jpg,Lactuca_muralis,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\c48816a87a0786b421f37ed95c8a2a95ab015587.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Ophrys_lunulata\93ffb22cfc852bbd23e65f7e3abd60df9a310278.jpg,Ophrys_lunulata,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\0c854735f29119ba3102df5edb297843b3981b31.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Punica_granatum\527a96536a9f93102094dea91592985b60b7cdd0.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\cf275e87ff9812e1b12fe38e732ecf80596c3b66.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\6fc2d12c5ab05edc640e5447e32725cc43ce9021.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Lactuca_virosa\964e8b8b9766c12077e6a2805c826f45e856f152.jpg,Lactuca_virosa,,0.0
data\plantnet_300K\images_test\Anthurium_andraeanum\cf73c3394989d9e682a2dedb497675afdd42c3f2.jpg,Anthurium_andraeanum,,0.0
data\plantnet_300K\images_test\Anemone_hupehensis\057bd1f6b2763e39693287b24a1a448c98070c78.jpg,Anemone_hupehensis,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\9896af49da99eaac057d492cee8176c57ca6e706.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Aegopodium_podagraria\7a12527d5c7f733779bed248f65926cc2e9cf43e.jpg,Aegopodium_podagraria,,0.0
data\plantnet_300K\images_test\Sedum_palmeri\58f4dadc98e765d57d771cbc15cc2a8c972cd67a.jpg,Sedum_palmeri,,0.0
data\plantnet_300K\images_test\Pancratium_maritimum\5afc93315b27661f6c19acac6f8215b8f28f06d4.jpg,Pancratium_maritimum,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\4a595ea9433ccd8746f68c3b78897b8ee9bb7ecb.jpg,Anemone_nemorosa,,0.0
